frame,time_from_start_s,timestamp_quality,frame_id,length_unit,coordinate_domain,robot_execution_ready,x,y,z,qx,qy,qz,qw
125,4.166667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.025903814435062858,-0.43855117042873976,0.7256731841620364,0.031190088078303504,0.03358272438472607,0.003438171411317676,0.998943220611619
126,4.2,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.030217879482710677,-0.4080220308645532,0.7334473687332799,0.030188300070692953,0.03368513708861053,0.0021111238364392277,0.9989742345197451
127,4.233333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.0318519079239813,-0.3776406988477762,0.7404513360130782,0.02899230151264586,0.034250643298431235,0.0009020363681886489,0.9989922553338608
128,4.266667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.031956893364258124,-0.34655875441962425,0.7476069780904402,0.027892687526612902,0.03485903681435857,-0.0006508487627232827,0.9990027136753964
129,4.3,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.031323563648314755,-0.3163017992300194,0.7575684263117328,0.02695351592618171,0.035474474707692834,-0.0025670840919123175,0.9990037435879284
130,4.333333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.02920326062453645,-0.2855582316232956,0.7677623353255143,0.02624857047622275,0.036236349039158754,-0.004267516421141564,0.9989893532264807
131,4.366667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.02837943574361681,-0.25595880028205514,0.7774185808891846,0.02473298239489825,0.03739736516986847,-0.005211107066381382,0.9989807610876937
132,4.4,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.02609075163395181,-0.22608729950168643,0.7850552087131265,0.023253434068579625,0.03686601036232004,-0.00722143052374203,0.999023536271881
133,4.433333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.025975474961457523,-0.1945873237863004,0.7916389129109999,0.022129395792452117,0.037135387866497796,-0.008673056375061574,0.9990275426148075
134,4.466667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.025610363251326887,-0.16137673050497617,0.7990005753403798,0.0204730782717609,0.038466562046612654,-0.00937651425101646,0.9990061349415694
135,4.5,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.026081144112449082,-0.12755992035218924,0.8027826023296558,0.019219374217871232,0.03959924698037245,-0.010877359450071008,0.9989715703385433
136,4.533333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.02840511511685805,-0.09439808048961698,0.8096986888136674,0.017471842992813392,0.041295850174173324,-0.012037702461551374,0.9989216591806757
137,4.566667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.030094203391706736,-0.06102235559408637,0.8203926031634365,0.015493022068028078,0.04178598179147594,-0.014074891159063753,0.9989073007200331
138,4.6,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.03167510513154351,-0.026336970420923717,0.833607351177462,0.012778348403280185,0.04246907542599988,-0.01583334487436422,0.9988905829141822
139,4.633333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.03393624436765608,0.008353769324368491,0.8463962284044217,0.00937975680342815,0.04292410243027253,-0.017891384533256918,0.9988740861351582
140,4.666667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.03628741551530534,0.04339355559783724,0.8600097473715433,0.004655048304869473,0.04393934118763241,-0.019065750395665743,0.9988414098259675
141,4.7,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.037374272839793526,0.0792240255317661,0.8755021923426267,-5.9915133013317345e-05,0.04425396534613355,-0.021263296484870062,0.9987940003744099
142,4.733333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.03903694680211575,0.11495431344051601,0.8900156561679331,-0.004779165214589211,0.04485773213769854,-0.02324833453082624,0.998711398948093
143,4.766667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.04181283674431184,0.15066025162552898,0.9010913356427291,-0.009372338939953657,0.045049391318093907,-0.025509019589645788,0.9986150417073834
144,4.8,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.04788733085580722,0.1835529137780845,0.9102616984428845,-0.013783294548221957,0.04597235872342842,-0.027443483980569186,0.9984705394811655
145,4.833333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.05428062932787302,0.2166649225028716,0.9199037807247427,-0.017165818486170572,0.04691172379354206,-0.030047720961413043,0.9982994336928392
146,4.866667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.058610194529997536,0.24868051493066398,0.9288028275392363,-0.02037953122843608,0.04778357806743566,-0.03228988981906984,0.9981276308115384
147,4.9,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.06193897057846972,0.28090387061564354,0.9395921724037793,-0.02313349967107425,0.04866165365481529,-0.03459983972424005,0.9979477620334665
148,4.933333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.062043575780746284,0.31213696042568534,0.946897166040167,-0.025911088615437113,0.049405158261832345,-0.0368274858628126,0.9977632395057009
149,4.966667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.059774083931174254,0.3424634018195017,0.9520451258854377,-0.028750201967643125,0.050011549369676854,-0.03858538235129739,0.9975888126303686
150,5.0,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.05733929048229416,0.3720997024084649,0.9561593969053623,-0.031668778358800866,0.050643197576449105,-0.040325967459330925,0.9973997049152175
151,5.033333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.054974346547750776,0.4003921307246476,0.9607162650748371,-0.03487890917571618,0.05112673751965361,-0.04172869135364224,0.9972102259419631
152,5.066667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.05384235598373482,0.42754470343562195,0.9652893803532568,-0.038248498342231964,0.05185571247161355,-0.043248639835120284,0.9969842489282554
153,5.1,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.05373566192861307,0.4539672984852666,0.9710120936922153,-0.04101892324801377,0.052464496205562,-0.044733628454237284,0.996776718758413
154,5.133333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.05341476016659458,0.4783804500723551,0.9765751404232754,-0.04383177459491975,0.0532202864425609,-0.04624463849342097,0.9965479466927042
155,5.166667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.0518545690696331,0.5000276086198386,0.9819575317955259,-0.04651459778373909,0.053632392375835225,-0.04722048633019048,0.996358461775581
156,5.2,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.04927560575684013,0.5188159816297869,0.9862583367839572,-0.04884599244950941,0.05446732553243755,-0.048412349927267055,0.9961443790161574
157,5.233333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.045064455087846275,0.5332517539068031,0.989180292868478,-0.05167390147074003,0.054718861969332434,-0.04897227533752645,0.9959605264767469
158,5.266667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.04140364325580302,0.5439676806190354,0.9904091535237322,-0.053113369654665094,0.054881291197037434,-0.04927197821258872,0.9958610776626885
159,5.3,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.03859931413612407,0.5514333234492798,0.9911878344256294,-0.05509563185308744,0.05510826106017781,-0.049407811185679794,0.9957341106477535
160,5.333333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.037532828539552955,0.5561346624292705,0.9922746174128971,-0.0569259556171278,0.05547688791849802,-0.04946744342623005,0.9956077151794416
161,5.366667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.03775516032673266,0.5581588071945733,0.9928105061640946,-0.05831930342270345,0.05535386211899685,-0.04884262363471908,0.9955647678143692
162,5.4,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.03926867392334663,0.5577346803921287,0.9936653438501029,-0.05893831210062052,0.05501539928501262,-0.04806186259575082,0.9955850734980249
163,5.433333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.04087806900137707,0.5543247042402802,0.994963207423291,-0.05965022951819908,0.055017657409507766,-0.047374716209104564,0.995575483705632
164,5.466667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.041074329688091875,0.5468464493980408,0.9959711480603944,-0.060542303050839276,0.054847795724053176,-0.04652326229622793,0.9955711601441805
165,5.5,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.03935268590668084,0.5356602878784856,0.9968174928321496,-0.06068228725465766,0.05486258503142762,-0.045860798662594494,0.9955925591943933
166,5.533333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.03484399140151151,0.5193455769557717,0.9962893446090563,-0.06068729026728926,0.05413754076395538,-0.044686397036276214,0.9956853445742592
167,5.566667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.031033542987951655,0.49745728065641465,0.9959031756965803,-0.0603006443188744,0.0534527965488535,-0.04335892877686276,0.9958045160226772
168,5.6,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.028157518814335123,0.46967912389524785,0.9943842396689506,-0.059256544794049466,0.05233662516808668,-0.04157129352550397,0.9960026943335557
169,5.633333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.02623342766400041,0.4364447704356046,0.9926830591793374,-0.057431231369355996,0.05112362701425188,-0.040153732248465815,0.9962307494806741
170,5.666667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.02438035769779083,0.39896252962372,0.9917990736037035,-0.0550548376924944,0.04984941308401071,-0.0387166902835944,0.9964863364619291
171,5.7,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.023489258649846526,0.35725397596820796,0.9867352535358271,-0.05164670563514768,0.04854839601950141,-0.03750002267935122,0.996779523936973
172,5.733333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.023171357051588196,0.3134970610901554,0.9813048801273865,-0.047278797399951125,0.04706165109479063,-0.035352639703079884,0.9971459808767575
173,5.766667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.022845419106496026,0.2689885555051539,0.9745075033029182,-0.04249013425502258,0.04522735308716401,-0.03384123482828342,0.9974987949110597
174,5.8,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.023249586603031887,0.2243355823933871,0.9658572148413545,-0.038339890286075276,0.04267276571660816,-0.031614384515883075,0.9978525034145223
175,5.833333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.023919432245508854,0.17954022446329135,0.9546519686501218,-0.03441665287544845,0.040051903355697555,-0.029271961190924796,0.9981755814136477
176,5.866667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.024388055548034127,0.13471040604894216,0.9421974888917637,-0.03126551661463296,0.03720233865570785,-0.025853858677605597,0.9984838663998756
177,5.9,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.026788713015835675,0.09317587977355914,0.9306750422491821,-0.027916795795028395,0.03423687451585509,-0.02351490395281689,0.9987469840895711
178,5.933333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.028552342060352887,0.05287263815882674,0.9173274678162464,-0.024528177019443285,0.030594677576727795,-0.021783738746021727,0.9989933948542022
179,5.966667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.03135283334265664,0.013883018931682516,0.9056125255056963,-0.02092952191166261,0.02690848359221449,-0.019490807005955034,0.9992287010817761
180,6.0,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.0332400024789968,-0.022725469124812197,0.8934493889412788,-0.01752751822740221,0.022410125443508927,-0.01744126742330499,0.9994430321799552
181,6.033333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.03409165803473469,-0.0549899341709931,0.8803052704130687,-0.013435952185372618,0.017356234927037865,-0.016359586879161826,0.9996252298812656
182,6.066667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.03723246466346067,-0.08515835481579942,0.8676626533180837,-0.00945570307385369,0.012272229337220733,-0.014865255338371769,0.99976947655457
183,6.1,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.0431890279374223,-0.11238547404216899,0.854757860858101,-0.005155480408150707,0.006903676013072571,-0.013510528053736048,0.9998716047128137
184,6.133333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.05128405061892912,-0.13671198354000058,0.8411685340253033,-0.001177225338727374,0.0011461276923503216,-0.013421549806672102,0.9999085770872264
185,6.166667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.06245861695164135,-0.1583194513523907,0.8270626440837473,0.0028572050072549404,-0.004722704526558804,-0.012852990502282962,0.9999021617521635
186,6.2,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.07714466639955182,-0.17839558516022944,0.8137249544627373,0.006026203702491871,-0.011379032065971469,-0.0119191598734162,0.9998460562137002
187,6.233333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.09531171230928476,-0.19445959618008254,0.8007080228631683,0.009366325900467518,-0.018882011598696555,-0.011986510455967485,0.9997059893509702
188,6.266667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.11592322662373289,-0.2074070132040733,0.7852886415626221,0.012358907675805152,-0.02700459884360924,-0.012518869065528153,0.999480508544152
189,6.3,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.1397003936678001,-0.2167300571040118,0.7690600445608146,0.015109183491666088,-0.03585331999352576,-0.013091999729564478,0.9991570705163119
190,6.333333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.16728459713215355,-0.22204745401463974,0.7523087148519796,0.017674783687643126,-0.04614982796673307,-0.013911232046929765,0.9986812669832014
191,6.366667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.19795558187703854,-0.22358104965024725,0.7392506919544232,0.019699134341567247,-0.0585263486012099,-0.014964741721215705,0.9979792919348677
192,6.4,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.23998175865151014,-0.2170593871543857,0.8041929093017834,0.019478589287792978,-0.071560461957283,-0.01743670452772895,0.9970935995076041
193,6.433333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.2888541756685478,-0.23346244870285354,0.8188070420335818,0.017706766698840345,-0.0852594778348971,-0.020050847901670263,0.9959996261800591
194,6.466667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.33398759923585625,-0.23079296440311858,0.8057335975826102,0.01802410462684727,-0.09886394729237168,-0.02195072572560776,0.9946955399609927
195,6.5,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.3801180580793072,-0.22059031007378674,0.7912710578240568,0.01901691865302173,-0.11316686877465873,-0.024274061318609607,0.993097370132347
196,6.533333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.42421823914221574,-0.20609580636499275,0.7741380687673266,0.019531153894531465,-0.1283644584161458,-0.026352080424743053,0.9911844771284334
197,6.566667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.46551571727844737,-0.1891344834109382,0.7530532275675369,0.019692945539073248,-0.14404290365826325,-0.027689044885717176,0.988987940571071
198,6.6,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.5051300992270121,-0.17295129555752758,0.7143121074815848,0.019594062493055203,-0.15973639699314837,-0.030225632468002944,0.9865022895729005
199,6.633333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.5543802480574672,-0.1522308156972383,0.6836025409810248,0.019381174218451893,-0.17394244454352512,-0.03253770830515781,0.9840272829603787
200,6.666667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.5879026905006729,-0.13479934293148013,0.6444393452761038,0.018657040957792397,-0.18842104049331518,-0.033975682512701576,0.9813231268649036
201,6.7,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.6233226152259765,-0.11994977294088009,0.6045730842804775,0.017738919269406735,-0.20237236202833564,-0.036126104989385684,0.978481304046491
202,6.733333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.6544469131530325,-0.10638550655049177,0.5632863438159419,0.016641613231736956,-0.21580003768972605,-0.038005902422468055,0.9755557143614157
203,6.766667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.6764791262356787,-0.09438930642436498,0.5258198034045977,0.015219640661448566,-0.22957981645766248,-0.0393859968324816,0.9723734949426143
204,6.8,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.6982070456008259,-0.08368974414008883,0.502230294721613,0.013550118548241851,-0.2429247637429017,-0.040322048200685995,0.9691120089425606
205,6.833333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.7194674790410587,-0.07481890053942092,0.47481036652603353,0.012010783618767671,-0.25589575534383724,-0.04199698472654183,0.9657170169090677
206,6.866667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.7420963157861848,-0.06421066477625423,0.45414231792530324,0.010268978011172483,-0.26824536793795656,-0.04298374564327889,0.962336411179017
207,6.9,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.7610916796309373,-0.05586419882093818,0.43152426388317455,0.008535583066199604,-0.2801894745007391,-0.04419172209414149,0.9588889893512563
208,6.933333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.78254214461295,-0.04860539089758001,0.4075812482697066,0.006717925938285922,-0.2910455837559695,-0.04549090610899043,0.9556034298330128
209,6.966667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.8011499411476054,-0.043308877269900785,0.3824776517984177,0.004833030620726455,-0.3012531714032764,-0.04681690378715817,0.952381932868464
210,7.0,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.8169879793666589,-0.03895467898824771,0.36256297230117734,0.0028500830446563504,-0.3108035691557875,-0.047567967234947384,0.9492788351795257
211,7.033333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.8322245266627639,-0.03475800916466491,0.34596845744575977,0.0010386920603933899,-0.3196910903082439,-0.04848542604918334,0.9462799223047899
212,7.066667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.8437518510036851,-0.031274482139213286,0.3306780561531659,-0.0006683948539298473,-0.32729522640231723,-0.049257420738261934,0.9436371625390709
213,7.1,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.8518638236497876,-0.028401614819870857,0.316071457100417,-0.0023908966730361737,-0.33348169410394407,-0.04967793321491795,0.9414437562925131
214,7.133333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.8590671185744633,-0.025162321392207265,0.30795049921574325,-0.004059697794089319,-0.33846700321669393,-0.05002733479590428,0.9396386924560683
215,7.166667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.8644080270736324,-0.021487877563752478,0.3015850561576377,-0.005555626057654477,-0.34238280513882036,-0.05027240036224634,0.9381981856336102
216,7.2,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.867339979103579,-0.018370413847549574,0.2987967761792759,-0.006959158959264488,-0.34445077552398845,-0.0503114624859614,0.9374294587274428
217,7.233333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.8684495116864981,-0.015503282640190158,0.29954206489736707,-0.008276290808894202,-0.34522697774779065,-0.05025044972023777,0.9371364517232732
218,7.266667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.8675867764022461,-0.013517601059647649,0.30173481591981305,-0.009465722909582912,-0.34459269365451956,-0.05017858127419205,0.9373624622050059
219,7.3,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.864757523996157,-0.012117764123046439,0.307675435411187,-0.010623665158824735,-0.3427299254286096,-0.04994796065418576,0.9380450613807318
220,7.333333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.8582909424984004,-0.01229934832405953,0.31501700278088685,-0.011703565607847492,-0.33937432297782594,-0.049639703817534506,0.939267797414727
221,7.366667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.8490980490644269,-0.013183636995409115,0.32618131710284154,-0.012625535633613572,-0.3349277645207579,-0.049335457342274694,0.9408666223497997
222,7.4,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.8322011454437607,-0.016982254228966095,0.34150252489827054,-0.013714162051967703,-0.3281939605014733,-0.048576571914120514,0.9432608137257913
223,7.433333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.8136479666223964,-0.02048321327107542,0.36121734867255556,-0.014639793883734348,-0.3191084352469575,-0.04756050755121841,0.9464108416067255
224,7.466667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.791420989890402,-0.02638385644172033,0.3782678545363857,-0.015360869607631337,-0.30763845921074773,-0.04672025549263988,0.9502314664470111
225,7.5,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.7706296356785811,-0.029609280585389027,0.4005846577497833,-0.015773683743519295,-0.29405405105059873,-0.04551739596875271,0.9545740267921158
226,7.533333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.7409177792168007,-0.04025752886972435,0.4161477838766141,-0.016378479290934927,-0.28153419097678384,-0.04485701514216275,0.9583621929728344
227,7.566667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.7116192604239173,-0.0486244525392791,0.43431861074564476,-0.016849670894079117,-0.2694891952704705,-0.04390085207359762,0.9618546550339337
228,7.6,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.6793543555051671,-0.056639001076613245,0.45566656189109245,-0.01752004411548347,-0.2583022470642659,-0.04244249791428057,0.9649723475761048
229,7.633333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.6475979082093163,-0.06300615039230922,0.47375733239640005,-0.018010264770735817,-0.2473064999219385,-0.04095479666262585,0.9679038330792844
230,7.666667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.6158945878093586,-0.06896208384516207,0.4930439580454895,-0.01852141301072238,-0.23614407080323863,-0.03946857624241319,0.9707394947018269
231,7.7,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.5844171903170883,-0.07378750494904572,0.5156021022435735,-0.01917174203271586,-0.22493043632381549,-0.03795793892517918,0.9734464227656093
232,7.733333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.5535233425775746,-0.07691743216714396,0.5358589040268523,-0.01966670618024812,-0.21345205282396063,-0.03659368919660425,0.976069845720192
233,7.766667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.5128911550504544,-0.08223454812744194,0.5582551196759075,-0.020577564392715228,-0.20137832841303085,-0.034449490354913244,0.9786912512654459
234,7.8,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.4882816030272641,-0.08588741822561097,0.5721576233983737,-0.02121552549203561,-0.19162958010085795,-0.03349146803014787,0.9806662669214493
235,7.833333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.4568129805673859,-0.08802438235484521,0.5886977073165565,-0.022044055946590792,-0.18066331630511998,-0.03225232167878768,0.9827688504859053
236,7.866667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.42295814198776366,-0.08986061979577338,0.6100711092790728,-0.023085052728778095,-0.1700288255118554,-0.030653234805886713,0.9846916563226805
237,7.9,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.39240322583282816,-0.08981782046990705,0.6314161313194794,-0.02416186386435003,-0.1597376677752317,-0.029274378962770405,0.9864294665938739
238,7.933333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.36877493054593025,-0.09007951266848883,0.64672029859683,-0.025333819519638867,-0.14923709832346285,-0.02828336808950551,0.9880721315582446
239,7.966667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.34539764711783916,-0.09003564400626514,0.6611150218636963,-0.026624683381955058,-0.13896723645959747,-0.02710381659374242,0.9895678938565285
240,8.0,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.32498108086213334,-0.08901510461297593,0.6746811269934743,-0.028078189841430883,-0.12879926375864476,-0.026194898509082003,0.9909269358547877
241,8.033333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.30778000452384763,-0.08859086686240948,0.6854886602595871,-0.02955403774676054,-0.11843688420794636,-0.025502185027949164,0.9921939839924333
242,8.066667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.2917924830291428,-0.08926685886668051,0.6941968898906532,-0.03126165003356667,-0.10800297428997131,-0.024936695762814137,0.9933459759752045
243,8.1,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.276356208870161,-0.0883119090575566,0.7019388717011936,-0.032819210689212765,-0.09760694203130386,-0.02450873465329051,0.9943817708519849
244,8.133333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.26292406839436455,-0.08715190900825366,0.7096254747855881,-0.034601919265939605,-0.08680902740381263,-0.024010456690422077,0.995334314647011
245,8.166667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.2533639689051251,-0.08501134676888339,0.7171737271546454,-0.03636166079317549,-0.07577824820471768,-0.02395623461887546,0.9961734716133891
246,8.2,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.24707009142941705,-0.08141461955885672,0.720564718904911,-0.03807608831474353,-0.06447742823971053,-0.02408688021098311,0.9969015472693091
247,8.233333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.2440847142945933,-0.07735018523736682,0.7256668781689635,-0.039855833036476454,-0.05277494204225934,-0.02441299056314784,0.9975120670734607
248,8.266667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.24369839528688417,-0.07211065033087026,0.7287098871693405,-0.04168190791153693,-0.04047955267847903,-0.02510324151716158,0.9979949156349123
249,8.3,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.2439734001053027,-0.06734050216970458,0.7291872161784839,-0.04385834691966941,-0.027085648069726027,-0.025156281353933996,0.9983536320275289
